task,x,f,y
0,0.3528694124315833,-1.520293590393723,-1.5264923324486368
0,0.845148495170154,-1.9046447784258864,-1.7885588648491018
0,0.7031488717845423,-1.7139952774196636,-1.4731164347769679
0,0.4496699740164336,-1.5510364005665707,-1.5996445675385462
0,0.062240638571797624,-1.1720135882350784,-1.1210481985445127
0,0.7765204554169174,-1.8611219878246414,-1.6855972980397134
0,0.2684637005749242,-1.439659519895371,-1.4600149309245622
0,0.3081427824761268,-1.4816699061754108,-1.702797431743949
0,0.46282365910023626,-1.5498070403844186,-1.541046540850261
0,0.2838863934507281,-1.4555429650715694,-1.4885927959811112
0,0.8807616608013711,-1.9171639059843864,-1.9441330037681601
0,0.674293462548308,-1.648381378069818,-1.5122132826551373
0,0.5964753985251237,-1.5747374206551312,-1.6718642172858809
0,0.5829510957566953,-1.5618092471800031,-1.713267049960809
0,0.2254743735011182,-1.3983327915709753,-1.256702830884379
0,0.64335187729738,-1.6138520912213712,-1.7709757131443962
0,0.986340198187715,-1.8692641033444473,-1.8391361259102472
0,0.838998106967898,-1.9018779501250975,-1.881006598855914
0,0.4177773788308563,-1.5449769463191938,-1.6606504940315905
0,0.528745012835893,-1.5394992569556754,-1.502272586450438
0,0.006712581287244945,-1.162242968651895,-1.2091617993851522
0,0.2052919196543369,-1.3586733970059535,-1.533823202152675
0,0.7016269327571781,-1.7106538983962714,-1.7342664774808723
0,0.7636798624550836,-1.8371931379927016,-1.8798893987371414
0,0.4923514206321926,-1.5460627633767843,-1.5618398216804763
0,0.18558033092483206,-1.3183441999825163,-1.354905844285549
0,0.019384645601665418,-1.1635912050470336,-1.1030244801724278
0,0.42347090354382155,-1.5465346811868204,-1.743090132624669
0,0.6341200021629542,-1.6068226049370564,-1.7285104627622478
0,0.34822802479708137,-1.5180295182684487,-1.3185010482494506
0,0.9663101324373462,-1.881832820917345,-2.0314821203486026
0,0.6277938873007683,-1.6018192432234668,-1.7043356151754652
0,0.14302761831304633,-1.239921183057305,-1.2314681677925798
0,0.6375121619882207,-1.6094427671196612,-1.6990720102606802
0,0.1155943085107134,-1.1954602399223724,-1.2541469287236944
0,0.9121677916571584,-1.910134071113649,-1.943017093621499
0,0.7868660747683176,-1.8704669343152192,-1.801843156250893
0,0.303295557733703,-1.4763361989575272,-1.33629265420497
0,0.4450051972380882,-1.551408983577786,-1.5318481926294112
0,0.005818042062750051,-1.162167867566445,-1.1860512925012408
0,0.22191592038139596,-1.394699724685685,-1.3404383992266473
0,0.9994640540086268,-1.8605273919256258,-1.9446054649328135
0,0.5061559924164538,-1.543831709259782,-1.429863578742108
0,0.24168675215077617,-1.4134124725310728,-1.5048295093958313
0,0.6920068890818016,-1.6892319511855416,-1.7855007844932325
0,0.49869030331547104,-1.5450769756569265,-1.6132174166795947
0,0.37384472334204155,-1.5296837744191643,-1.5291253818285517
0,0.6443751522950333,-1.6146116206935477,-1.6363525414618159
0,0.21108966317070255,-1.371027035155946,-1.2685042814433742
0,0.7190626191673297,-1.7481774587945875,-1.6749848132713583
0,0.30245747210622853,-1.4754197256726478,-1.4747282409563518
0,0.5513599077670623,-1.5342905263503508,-1.5111414097487714
1,0.6220360512290797,-2.8602397550766767,-2.938833923439261
1,0.6022554367236953,-2.8227179683455734,-3.0446981948436362
1,0.03870955078787097,-1.5881581541314194,-1.631568620310153
1,0.9653887740012721,-4.5497236052880705,-4.648819584876309
1,0.7303274189444652,-3.1501381020845622,-3.19949995240687
1,0.5684543186417342,-2.769735593402011,-2.8874362997568013
1,0.47933607744263385,-2.6322803589603305,-2.75740677066354
1,0.23087787594620302,-2.121033547620598,-2.17264085900479
1,0.33221118737760913,-2.439551641907273,-2.430410760971086
1,0.3884473732474758,-2.512707198769095,-2.4446776342813235
1,0.4142109732381992,-2.546358795865549,-2.5164691736697082
1,0.5528796670450346,-2.7483876207421565,-2.7700017539433612
1,0.5887247489008192,-2.79982991869653,-2.8263646823604622
1,0.8627261289799408,-3.7772578039402034,-3.7840624432567873
1,0.7665218854089806,-3.286860858717397,-3.236288171368664
1,0.42677195287900505,-2.563120919340487,-2.588676748645427
1,0.7520305083598255,-3.229478859792264,-3.1036166276334987
1,0.9876196590604762,-4.752551739597559,-4.644698460826384
1,0.9302156147449366,-4.253286483466423,-4.261848281025139
1,0.6107043659922011,-2.8381529136491825,-2.9342089064713734
1,0.30453142848597825,-2.3526572044218272,-2.433565603144505
1,0.2545851850405906,-2.1957450149932445,-2.2177354388503763
1,0.7293236258740666,-3.1466595349599853,-3.134719261457144
1,0.6652936162410635,-2.959267793876397,-2.7884154767117058
1,0.7674500946442481,-3.290656785670641,-3.1835585750232527
1,0.6360569329449287,-2.8897748727456207,-2.9484455516469366
1,0.3013691748946662,-2.342731693267355,-2.312227450360113
1,0.4052917853243809,-2.5346051615127996,-2.610623827832546
1,0.2918049353953319,-2.312709084863682,-2.386845806706552
1,0.7037291935718819,-3.063654043294803,-3.0948397908333174
1,0.32529520502806164,-2.4178345002576163,-2.477688321045831
1,0.6585860316117116,-2.942375518189828,-3.0619027799328076
1,0.3333574665766136,-2.443106000857532,-2.4404531793955613
1,0.05936468506681125,-1.6216006262225775,-1.7224271600697685
1,0.8023349092977744,-3.4475216704930287,-3.2981374935789534
1,0.4225083188103619,-2.557402454222687,-2.453872879893024
1,0.2435398156712918,-2.1609637540015703,-2.2308131498369854
1,0.4793055308219156,-2.632238191946003,-2.7495289195332715
1,0.370247770239608,-2.4894247334613984,-2.6464723779102
1,0.7805408558290046,-3.3460819532306103,-3.190718274209675
1,0.34704774796738536,-2.4601880564717917,-2.5337302246469644
1,0.3633595629904418,-2.480698736588458,-2.5196365424014195
1,0.1025359071246773,-1.6915294122472662,-1.5610997755911435
1,0.3241147652490187,-2.414128342074002,-2.314800205583465
1,0.5313313037256585,-2.7112465460907926,-2.6340744163512557
1,0.10724041632616677,-1.6991612711485307,-1.9959217291317979
1,0.6276536991916811,-2.871779698739594,-2.9357299540786834
1,0.26350794945701594,-2.2238135071736878,-2.276433979412008
1,0.6304223453954887,-2.877611482914598,-2.6445184806529363
1,0.3891150597078479,-2.513568354388517,-2.607790091514643
1,0.8005561891915701,-3.438899292182994,-3.4881964861461996
1,0.4703860449364765,-2.6201293778519537,-2.735026238610003
1,0.36677350233901074,-2.485018197906299,-2.4494682869698643
1,0.9782101756782732,-4.665232879346375,-4.679571589489247
1,0.684693323842979,-3.0090011840110202,-2.9736840123410078
1,0.7177152580182891,-3.107656317628325,-3.066212384077711
1,0.0694405784039328,-1.637911883417489,-1.7720866857918498
1,0.9312995000748656,-4.2619761433888295,-4.225454490074177
1,0.09847667029049845,-1.684946965900471,-1.6008850083516004
1,0.56786468630121,-2.7689351644988025,-2.8841321718363777
1,0.6686146642073862,-2.967529023770255,-3.1104291756087536
1,0.9769994337558088,-4.654154146330565,-4.620345445193965
1,0.746865004565059,-3.209878457142604,-3.347189808433277
1,0.8692418453885187,-3.8172037398621694,-3.944795094243047
1,0.13976987942257635,-1.8050075045776734,-1.5556525239536714
1,0.10074357948490242,-1.6886226947713678,-1.8529732322916248
1,0.40792611163300885,-2.538064507794434,-2.4502145577690007
1,0.6624614150276378,-2.9520660696207557,-2.954663239235771
1,0.638315049472484,-2.8947606180356296,-2.824369588639521
1,0.24948271897369034,-2.1796829628856043,-2.2090109536842206
1,0.9764510275575763,-4.64914777954538,-4.551534858443637
1,0.25383701573436623,-2.1933903919017963,-2.2127514867649154
1,0.24773024807202093,-2.174164298273016,-2.22649264098037
1,0.5015038654062546,-2.6641638061878417,-2.5869824903435847
1,0.3233173980972366,-2.411624977250536,-2.2521987902867213
1,0.45034597862630477,-2.5943758665618333,-2.6364106453711695
1,0.08593057414162109,-1.6646150381897802,-1.66408933433421
1,0.2952596352106026,-2.3235542532654434,-2.348673245799273
1,0.9381246072212583,-4.317342637217319,-4.440408623378751
1,0.48057401515391895,-2.633993262994303,-2.677428945929412
1,0.42978078079362214,-2.5671750026336455,-2.588694888761716
1,0.7584090463032236,-3.2543008474418396,-3.2056549330461492
1,0.5847981171532985,-2.7936082856707696,-2.7956649897286265
1,0.46618150545757264,-2.6145610249123457,-2.712937862736959
1,0.9357947592622866,-4.298316565812626,-4.201950609043795
1,0.7967351692844568,-3.420584073583516,-3.4212469024667636
1,0.14056971424248965,-1.8077922357502423,-1.8442023936941618
1,0.7124580551798247,-3.090733451112756,-3.2150614455168998
1,0.5697789628545562,-2.7715492214722532,-2.8225176613610006
1,0.6604383373670919,-2.9469836870741055,-3.0250453676711277
1,0.8901597571805383,-3.951856939181416,-3.855875308916247
1,0.915441731764311,-4.137650872997536,-4.192596254477809
1,0.9803840618515893,-4.685214396208822,-4.689060007834546
1,0.9149048895247902,-4.133547364270932,-4.083619631248692
1,0.49580423298303944,-2.6557187960700697,-2.598978071948798
1,0.41736280423298333,-2.550540973381447,-2.533768603452418
1,0.06554176209357743,-1.6316001429190115,-1.6740584630560655
1,0.7018717909986794,-3.058055776471303,-3.1779431815736903
1,0.9596964912987364,-4.499721233976306,-4.3639092209996795
1,0.9866972708027116,-4.743896528955127,-4.592081553723804
2,0.9614565703113974,0.6134056947957278,0.5340911409429663
2,0.587304441447689,0.0071569463101276085,0.11381695431202035
2,0.26219466594730945,-0.19525448618150162,-0.13704737550173215
2,0.7476420771780989,0.14071566367908503,0.24187167604871024
2,0.4695263611517334,-0.07881651045742603,-0.16138125441497847
2,0.7007150313054441,0.09213636536992169,0.014478409203457207
2,0.7928860981971542,0.2044539081790963,0.2369372080639817
2,0.4503208885361042,-0.08906174983708609,-0.22838295976365464
2,0.13466378003127266,-0.00019093112324906208,-0.04093002374599395
2,0.030283516470191785,0.16172349199308184,0.0960242446447531
2,0.8422379775460361,0.30506006474382746,0.27279726731682497
2,0.5027604810792279,-0.05501114049481787,-0.1552348410305607
2,0.20861259676051458,-0.1162785491122977,-0.09380454686082457
2,0.35466388251241043,-0.2500773171430483,-0.09582091452910096
2,0.36172194536792346,-0.23911879452265378,-0.014645826121375077
2,0.4420008540350804,-0.09654959838207766,-0.24387979473148444
2,0.6534225553036779,0.048101218439776675,-0.02041459421717573
2,0.6014028616226771,0.013288230720882095,0.051379209967975056
2,0.9826458735806244,0.6771054508919552,0.5561706465224602
2,0.0990557057956154,0.05670483617543173,-0.07086792189062541
2,0.0031424419184122865,0.20528569337477653,0.28283811127191505
2,0.8445606600237482,0.309917094733107,0.21563575161044352
2,0.5777339852248522,0.0038056920849370464,0.033277046648163444
2,0.5579034312686633,-0.001039403238706443,-0.02317029657125235
2,0.07946740682047626,0.08585297935440137,0.10864016247905747
2,0.30666732421713516,-0.25201984603714456,-0.35324975688237376
2,0.776942370198915,0.17366738119570568,0.3674197385564464
2,0.06932186200104618,0.1011861678356844,0.10647867928869037
2,0.039493518487081825,0.1472185345012867,0.35275161264577304
2,0.42821152434070964,-0.12342596787980696,0.05523619232009473
2,0.08477448107570007,0.07789680185448142,-0.01964819807309494
2,0.050011489301809986,0.13082301821741849,0.055536018314875396
2,0.6764830825529081,0.06900131189826118,0.011737186655220264
2,0.5958758318965184,0.010715393032669766,0.023159494210531942
2,0.19742909629847238,-0.09940046444618272,-0.229169208571607
2,0.5039375277484675,-0.0540271104128196,-0.21361515135554013
2,0.42041645886103585,-0.13817458924535142,-0.11279214946327831
2,0.04199284507175527,0.14330626105582367,0.1820348837516561
2,0.09439234944509334,0.06359004034771265,0.11728536628717252
2,0.4778677613090444,-0.07356479713645628,-0.04219585590527421
2,0.45960586524399416,-0.08443035520303287,-0.04415837866979698
2,0.4194849761855576,-0.1399156398922411,-0.24843277955857235
2,0.7413259811520606,0.13388013943541696,0.09881508116937107
2,0.02558846582143326,0.169171496264473,0.1001640418543868
2,0.2943176170898789,-0.23716820201403693,-0.17829561979007505
2,0.9987567434606849,0.7264234910320806,0.620411011357375
2,0.8378948463737248,0.29600764639251764,0.27492358338818323
2,0.8520809836523033,0.32571896915617354,0.43606723885728793
2,0.09702347615454199,0.05970118998550425,-7.127914303520222e-05
2,0.8752818433072868,0.3752031319196747,0.21494791328626087
2,0.7717702154988582,0.1677005789318339,0.16120155072812464
2,0.7932015231123108,0.20508128330781253,0.39112657019005626
2,0.9786118932568862,0.6648774583171482,0.5547473290982533
2,0.733956680175148,0.1260229910663721,0.24313122646317714
2,0.11448019159732581,0.03337647113219943,0.10252182461992915
2,0.718324340321903,0.10977278385802604,0.09790580298185868
2,0.17721855017721777,-0.06829379322372867,0.042014912772941046
2,0.44846479559807184,-0.08991529367828022,-0.09668921566806492
2,0.83719609529032,0.29455483714240427,0.3889194755307876
2,0.27325708023172157,-0.21022322676716765,-0.31060314657796523
2,0.7885307186941714,0.1958115447002983,0.2560368543712812
2,0.23123203496516798,-0.1503809019924487,-0.13158748028739606
2,0.44538633204614764,-0.0912778263247874,0.09646802862098733
2,0.3987125263284519,-0.1775658018218202,-0.22391565360296378
2,0.5760823771226792,0.003293919390293429,0.044754201557817105
2,0.06005558732911753,0.1153331711655958,-0.021508936179868376
2,0.41282471974353685,-0.15223209349576636,-0.20928678608963802
2,0.02821766449857377,0.16499617695299434,0.12395508226211405
2,0.258089430845479,-0.189556970121083,-0.028219187393021566
2,0.4383980601817261,-0.10366907932255386,-0.04010558918518091
2,0.6398575441119301,0.03718717953473599,0.07544934549450877
2,0.7457345674226286,0.1386413855691227,0.27466909351926366
2,0.02588676715129068,0.16869720172145483,0.1599571823355274
2,0.4976508368855833,-0.05917125028260964,-0.11433285638223259
2,0.39692708790174,-0.18069747062963223,-0.11489102529918037
2,0.23475305642325595,-0.1557045783405838,0.035510919309490935
2,0.6451029972058869,0.041254824789900585,0.012146179049962041
2,0.9406909593070759,0.5522271421096014,0.5330816390306233
2,0.9272710923529993,0.5133291480330575,0.46494585861428783
2,0.787451351659852,0.19367564357279113,0.2705449827812847
2,0.8606661224320136,0.34390037592856487,0.3416613805430345
2,0.33551313194869126,-0.27856238764850694,-0.3048258756015835
2,0.5772677374190017,0.003659231533411328,-0.028957042874967046
2,0.6880575631427864,0.07988982468502619,0.21007366227028845
2,0.6028742865501971,0.014009879678826727,0.03931317398428565
2,0.9443076453500214,0.5627953071376605,0.5172697253045005
2,0.2139406321270112,-0.1242366664724702,-0.08497384807015808
2,0.46256895045083535,-0.08282556177570603,-0.19064955929886507
2,0.7115105580678515,0.10286514709770102,0.030549568114748765
2,0.09018710379253025,0.06982772607034379,-0.06664549592089952
2,0.2836219852326799,-0.2237387710675411,-0.21752025337388867
2,0.9684959514343549,0.634423052549159,0.4732871635636776
2,0.6816890432382574,0.07386233417063724,-0.011922442136616862
2,0.43544112938156787,-0.10946071099153296,-0.19970431883301126
2,0.33872568682359383,-0.273910634265463,-0.335793605179325
2,0.0044974453113268975,0.20308161079219164,0.40514966771659544
2,0.8699029303562111,0.3636316283749163,0.5554684267598844
2,0.9422797031972094,0.5568650611342422,0.6254205973696763
2,0.7696486869510373,0.16527185239078782,0.20248581654150838
2,0.8631325440967922,0.34915179034227656,0.29675719175385656
3,0.9207095316756827,-2.1642317979614916,-2.2352111861660546
3,0.12825653360219758,-1.1904528358562045,-1.1200896219779668
3,0.49427954310876465,-1.5555242343338682,-1.742218427332989
3,0.9520346200406009,-2.1795560089053203,-2.25177435268118
3,0.412772272878016,-1.5274413495104753,-1.4647262805906975
3,0.3892315530594729,-1.5165327166551108,-1.5387353628254803
3,0.1751367064391891,-1.2715422882799878,-1.3598726707966733
3,0.09952551818314359,-1.162690301048805,-1.194510571571871
3,0.7447041160936385,-1.9372882966175848,-1.8596437178997012
3,0.662327148063258,-1.727143099597031,-1.5118110475719595
3,0.18263167284437398,-1.2856605074749583,-1.2101362387938182
3,0.916730174291569,-2.162350009162337,-2.0067974199640526
3,0.04605516635913276,-1.16192559614915,-1.4316278726124052
3,0.007223765530352755,-1.1662831703924612,-1.157144424380194
3,0.8861692924060103,-2.1465377756468067,-2.1206717978155525
3,0.33431742495052597,-1.4851921078751016,-1.6752514714476407
3,0.9126517762506774,-2.1604324348945965,-2.1013971181110462
3,0.8545975582883926,-2.1122010199171615,-2.2025291035799617
3,0.15075305793651228,-1.2278302623197122,-1.3869652211543664
3,0.8570127933875147,-2.1148955717674056,-2.2250054247130713
3,0.5258016810137137,-1.5647212153302574,-1.7157070308107623
3,0.9561682145151903,-2.181664344390199,-2.0986121312817536
3,0.2084871498326586,-1.3368778368110559,-1.2775388698806678
3,0.13726977323869693,-1.2050927694744822,-1.1213566977470395
3,0.3449248521532041,-1.4919231574623324,-1.5402364966589304
3,0.1087177138462424,-1.1635620857857287,-1.0748063832223755
3,0.10164170099085879,-1.162872454073104,-1.0621626642473911
3,0.8535714163016064,-2.111052455761299,-2.1960230475259515
3,0.20534777924902958,-1.330448919425595,-1.1904853123762054
3,0.9180557916905651,-2.1629756336577635,-2.010911375070078
3,0.2026256925458545,-1.32492187115888,-1.1535635917810605
3,0.2813301914802445,-1.4259269543747206,-1.3011355125164
3,0.32035964083996615,-1.4693930882892567,-1.5272349784325479
3,0.3841314464639032,-1.5139773456535992,-1.8048659387957633
3,0.9320677481579028,-2.169672336390634,-2.2239173933884087
3,0.9764436952069341,-2.1923849393294614,-2.048458266866849
3,0.8495162043767499,-2.106491083867589,-2.10914283774522
3,0.5097039388591145,-1.560094035304213,-1.5543521317750424
3,0.8315854456537897,-2.085866786670507,-2.206441312904213
3,0.8581064179133009,-2.1161116486240386,-2.0943518308082187
3,0.4276571218521076,-1.5336137946024804,-1.4752783223381982
3,0.519362138411485,-1.5628881282773426,-1.4578129599037795
3,0.16888146233571122,-1.260006510183406,-1.1081048176582569
3,0.4932297477682356,-1.555208545514106,-1.5048898511717737
3,0.006713218584129876,-1.1663695643201697,-1.0982872415795808
3,0.20187638799806307,-1.3234081490009872,-1.1571627613585287
3,0.9100132333204454,-2.1591972028393043,-2.2251716216069437
3,0.43254759272306,-1.5355236663600178,-1.5317132542090985
3,0.11278674054891313,-1.1663559172502784,-1.2373074151751946
3,0.9753263718537333,-2.191776168390121,-2.222185770056311
3,0.5033975495373544,-1.5582413306679292,-1.5550592710827396
3,0.7039245381744259,-1.8331036834042287,-2.0462405183530867
3,0.887846300149172,-2.1483132245663388,-2.1055738350995816
3,0.03142008100657423,-1.163062219062658,-1.174069415805644
3,0.27427549314580524,-1.4183971070107853,-1.5337355659218845
3,0.7960404206668518,-2.0424522573107167,-1.9745285380856867
3,0.076527461693214,-1.161441682369237,-1.1201272594688954
3,0.9680194885482315,-2.187849092270065,-2.223835146689184
3,0.5836049120063727,-1.615582160321749,-1.5367181277517232
3,0.9041961998695635,-2.1564868512281063,-2.0228361827305354
3,0.6154701625573311,-1.6620709183228528,-1.7454623688556012
3,0.8818647941636145,-2.141960381500972,-2.1671144939397795
3,0.5233473854317118,-1.5640254323501275,-1.5627050398695224
3,0.01955673472728814,-1.1644292348850864,-1.1994569873349454
3,0.4369354400939439,-1.5371885862401748,-1.4082286981514847
3,0.8180917233805757,-2.069810209706677,-2.185113522223814
3,0.6847529963666947,-1.782255112895638,-1.7987665032737106
3,0.5782571513630709,-1.6075751088631574,-1.55302067153434
3,0.6551843405007189,-1.7174428449260777,-1.7541175998599385
3,0.06635768342809745,-1.1613264501862244,-1.273065900839343
3,0.9721319954175642,-2.1900479975858467,-2.2809124584980136
3,0.6728652863634961,-1.7500306933990426,-1.7352345012906203
3,0.5936358422371107,-1.6304366158158443,-1.6866125141536223
3,0.6411219340455045,-1.6981276549308573,-1.7602285100408255
3,0.8775338536903298,-2.1373243208922026,-2.1103265048018347
3,0.12519164911130443,-1.1855758023972307,-1.3051694010967294
3,0.23225686655377176,-1.375480783672676,-1.3560052265804994
3,0.4026877499775514,-1.5229439132818883,-1.4916906663953802
3,0.29022567611101613,-1.4355608865081062,-1.2885040576002853
3,0.2079287676133137,-1.3357300774390606,-1.2888019831518127
3,0.6865362479024858,-1.7870416545233365,-1.7680778799669263
3,0.5025095485264708,-1.5579786913165878,-1.6652135622998419
3,0.2508469752327699,-1.3940701580136545,-1.3497913927550864
3,0.6773651869728738,-1.7622944210154132,-1.7894590308936396
3,0.4535193971862195,-1.5428593111090432,-1.6337979977364308
3,0.6710288731880814,-1.745002293511958,-1.8653981623586304
3,0.3982399656904686,-1.520877264933762,-1.4226765198854894
3,0.24895024116662479,-1.3921451918330148,-1.3518820065493926
3,0.8996256927797605,-2.154367763354253,-2.098580100447809
3,0.29081050965544186,-1.4361997841941405,-1.4545003472729943
3,0.8111159177162256,-2.0613123100932023,-2.0265705251508
3,0.32487933667962043,-1.4746321061562475,-1.4676094462057645
3,0.8545478858403679,-2.1121454732664615,-2.0981288395161495
3,0.6872542907374187,-1.7889656015603166,-1.7335148378901164
3,0.12073549330081557,-1.1785759097984012,-1.1358950105387886
3,0.2413930711438418,-1.38453991320419,-1.4626004700170505
3,0.5831938220060026,-1.6149688470015164,-1.6016949393710391
3,0.9664443705271804,-2.187014387226539,-2.0353001725515285
3,0.7401736264080346,-1.9259483046876442,-1.9863443169123098
3,0.3648524008239824,-1.5036757086299415,-1.2955919189785619
4,0.06752930608551833,-1.6935061617807936,-1.5953031904477348
4,0.9492025904630782,-4.935553179066726,-4.886399660880572
4,0.7901643739314236,-3.6199371985081723,-3.5757507514744873
4,0.4029217705593613,-2.530563064117843,-2.557126176705188
4,0.3984204889714579,-2.525855248011772,-2.6549190285250455
4,0.3165527799042014,-2.4117238567306507,-2.382242899211658
4,0.7728581402249334,-3.515525571590055,-3.4778441598750307
4,0.2538178681570443,-2.222767332346555,-2.2614494133257
4,0.4825941514831701,-2.618511999525597,-2.667609329154936
4,0.08987800033739912,-1.7280769054574239,-1.6961915563732728
4,0.9002011540941144,-4.447828317543636,-4.369039226943978
4,0.9677966777762511,-5.137407908024197,-4.924591352448816
4,0.6186544604146987,-2.8666616483522738,-2.851293445459083
4,0.6342212724106167,-2.9098463590064263,-2.900011349730201
4,0.460121527601164,-2.5925939806338345,-2.4119879385601064
4,0.12226414863526525,-1.7973284704239554,-1.8161247618833738
4,0.5819957814824395,-2.7796987515910896,-2.7057780184827793
4,0.432393156992507,-2.562761739857668,-2.6100460835577333
4,0.8869057755765427,-4.3274938279920665,-4.277127674380151
4,0.4645654002619233,-2.5974256941334715,-2.563064699488082
4,0.38355339045733605,-2.510664436752811,-2.458210517378832
4,0.26986718632191786,-2.2708550071035507,-2.177554647178021
4,0.4467568070651149,-2.578914815066956,-2.5404890869817915
4,0.07390098828078395,-1.7033637728110569,-1.7265869154911133
4,0.5708133579756087,-2.757243205849354,-2.8996370798659568
4,0.884022884756843,-4.303314299366275,-4.170383490603397
4,0.607428391091988,-2.8378438042089074,-2.9179920435905107
4,0.673989740888721,-3.039505449058455,-3.025914961250297
4,0.7575562490387957,-3.428953939383525,-3.49715900406549
4,0.015690724857914784,-1.6131480802166414,-1.6276744055357764
4,0.9355336484847553,-4.793083931328548,-4.650852096049004
4,0.5395350550548994,-2.7015358546556403,-2.7315658104023557
4,0.954634477338322,-4.993558741644092,-4.971213044207321
4,0.12453219910737334,-1.8047441024938373,-1.9571377526627893
4,0.4100444300013575,-2.5381213705722714,-2.553185144568916
4,0.7815583952595268,-3.567084794636922,-3.6194191834814275
4,0.690773174944603,-3.106509264720667,-3.137852268064296
4,0.10550162245807293,-1.7522465608438962,-1.9410402911082199
4,0.3301022225331558,-2.452959876592646,-2.5424148227443277
4,0.9445951856682393,-4.886972459071679,-4.829660198141797
4,0.6057889628244157,-2.8337975523340555,-2.7867435704538046
4,0.5647492454674005,-2.745854257161119,-2.469647954288087
4,0.20451145331081177,-2.069123788478209,-2.0613445472256515
4,0.33809241753398345,-2.467159527536266,-2.4835681089200143
4,0.18754233097655504,-2.012560417283106,-1.9682931875309522
4,0.5191097316170914,-2.668789631705782,-2.7174483249720978
4,0.19680615877461116,-2.04340808830823,-2.087590794699798
4,0.12495420776025756,-1.8061243986186817,-2.0047502095529928
4,0.1749281184443109,-1.9706780138308821,-2.0799201390379016
4,0.846696740655621,-4.0076671862992885,-3.9503087911957495
4,0.560385282561915,-2.738000107801668,-2.605525157845596
4,0.6774938656888313,-3.0530330779400363,-3.102697171360535
4,0.9662823463683279,-5.120619865230616,-5.195510954252066
4,0.7693240317567243,-3.4951076008985256,-3.46036083342991
4,0.02290051336332466,-1.6243499627722693,-1.5565717108978494
4,0.1693503734527242,-1.9522031474549657,-1.9969800286386357
4,0.9409291641230326,-4.848723760007877,-4.6908322626392405
4,0.20429323079546657,-2.068394768138912,-2.077077121896538
4,0.5542592794002692,-2.727285551217064,-2.9044039073577177
4,0.7270844261352918,-3.270700602998104,-3.280724512995496
4,0.05960062312225123,-1.681236372018625,-1.6484521173566646
4,0.9296810473046173,-4.733608128794578,-4.799685635361849
4,0.5158209262946971,-2.66383300513259,-2.849626713791993
4,0.31586319427633425,-2.4096299822895895,-2.337629481528035
