index,task,x,f,y
22,1,0.4957908567694515,0.21289857786671368,0.19365529331218387
23,1,0.6983042885016328,0.5144289010932664,0.44750961840952336
24,1,0.0739312465601657,0.00793034729985369,0.09220865557079912
25,1,0.8668200934545713,0.7454154319125197,0.8217552074197663
26,1,0.8071930314077469,0.6602625514130449,0.6450667427960199
27,1,0.04213142486047725,0.00466205390805961,0.014272951108786625
28,1,0.32156067393284893,0.06884490316703804,0.20541196974403514
29,1,0.3800893559086867,0.10452427333388604,0.09330219555761815
30,1,0.5139192813192757,0.23672169496824128,0.34151974848959415
31,1,0.4579812900535003,0.16278196680661672,0.23654181494729154
32,1,0.47658817666403613,0.18752054989288544,0.18526632465308113
33,1,0.08871220169592488,0.009370915203702113,0.10795181560556177
34,1,0.37646471214949884,0.10207394019190283,0.19747135290607826
35,1,0.0,0.0,0.11129105377741837
36,1,0.4562404763390861,0.1604597739000852,0.09946750136916821
37,1,0.9319594120361878,0.8468032446219091,0.8155265017810207
38,1,0.8065702148738726,0.6593987665118074,0.6403302944729028
39,1,0.2432078744031194,0.04147843674580674,0.11862401894759893
40,1,0.7591491212363392,0.5946937148515127,0.6311315041515732
41,1,0.3137743461009817,0.06583994258340552,0.07724317810608444
42,1,0.5073579729662886,0.2281139998322624,0.30654024111171135
43,1,0.030646938311146493,0.003427442682333196,0.01673041693208345
44,1,0.5997573879568328,0.3577645754723577,0.41339446970550037
45,1,0.27896639752579644,0.05320210668051567,0.13922580570182858
46,1,0.29045563941575464,0.05723377953193064,0.07745427850866575
47,1,0.11153641919610338,0.01321925091315219,0.01869891213717051
48,1,0.9320301230439136,0.8469586609918555,0.8860431039233584
49,1,0.4593799902343142,0.16464682016760143,0.2929461359589899
50,1,0.6728638291657641,0.47608463652076427,0.5158411729038236
51,1,0.842319367979944,0.709877281744603,0.7161683065286639
52,1,0.27936090175369116,0.05333833035512817,0.14910922075545502
53,1,0.26911330011493034,0.04984977680715977,0.06505628655866202
54,1,0.3892849494642171,0.11077747549266738,0.22772758667502505
55,1,0.42765132494902997,0.137440159168105,0.09718130327236209
56,1,0.9737266793874344,0.9399538193519552,0.8774493698503097
57,1,0.9047047138849608,0.8019658249077803,0.7106606157791538
58,1,0.4528570706846855,0.15594256026058573,0.19374338311819977
59,1,0.00793314845212207,0.0009052244724922473,0.042149379424271605
60,1,0.09136882729061527,0.009624351411448781,0.030396449800591
61,1,0.18662544912412168,0.02772674212033168,0.06401360869913135
62,1,0.23152288279956537,0.03790227138672674,0.17885614314805076
63,1,0.858582435800552,0.7333787578796075,0.7548738318168928
64,1,0.9355646860623805,0.8547369266149238,0.8512110307181407
65,1,0.006540345253109215,0.0007471881949394429,0.06442852961602587
66,1,0.5898974011655648,0.34174511105768185,0.3703800654194588
67,1,0.8384025531055689,0.7042681240358188,0.6634475946074138
68,1,0.42647941034943637,0.1366119879382343,0.21678130970285758
69,1,0.5385212850133013,0.2688542092280644,0.3614900630159137
70,1,0.28276183617319545,0.05451915837209477,0.059579562375600206
71,1,0.6811795129300268,0.48951656889283124,0.4677441861113713
72,1,0.07329545887539513,0.007867238063097769,0.1218793603635635
73,1,0.8561811111655214,0.7298869309677866,0.7045562933221837
74,1,0.8402969464539296,0.7069785897378126,0.6471498389566832
75,1,0.18166001335718945,0.026794163130312156,0.031108041333479584
76,1,0.6594210801845124,0.4543664880138333,0.567179144239764
77,1,0.867089955121118,0.7458112798705374,0.7170225056121293
78,1,0.479224752655414,0.19101402712827578,0.15089422124409438
79,1,0.5974396745055097,0.3540008279890095,0.35096783738662096
80,1,0.09319194457897474,0.009797292983286464,0.07197712294640331
81,1,0.47130182418269806,0.180507271084515,0.2790620179417216
82,1,0.9247259554470199,0.8326766276467028,0.8123730125862482
83,1,0.4740434297323054,0.18414597258629126,0.18277073862986942
84,1,0.4753616676115788,0.18589442317576974,0.19936612400001072
85,1,0.18635326834042318,0.02767572141382304,0.22725722004431162
86,1,0.018136251816208124,0.0020511681970926668,0.0
87,1,0.6354186399924738,0.4155575200193463,0.42962462602808493
88,1,0.5806242033150647,0.32665927552780194,0.32517680960009776
89,1,0.09247323678949296,0.009729211578480617,0.03806641352228386
90,1,0.7699396388111966,0.6092391907705218,0.518189891279441
91,1,0.17295946054178538,0.025150898767437174,0.09644603824473733
92,1,0.34960818100276947,0.08417275199551827,0.03498831624404716
93,1,0.4906203505756632,0.2060801115961983,0.26858317994754494
94,1,0.6654356971689764,0.46408471684275293,0.44173529458860533
95,1,0.6415843412409978,0.4255317767347175,0.41782656338231694
96,1,0.7908601821430026,0.6377338647955317,0.5512688662049556
97,1,0.2833056708354384,0.054709061899709435,0.05198713031539998
98,1,0.5033521705756884,0.2228506896856964,0.24463367070848382
99,1,0.7060618772217486,0.5245084979288112,0.5474008713220948
0,2,0.31030120245851983,0.2795262387550924,0.2973179095865324
1,2,0.8571262640483477,0.9902414894420112,0.9157531926241909
2,2,0.9204214235025435,0.976338029559587,0.8497288707189571
3,2,0.9088066705775356,0.9767418237836235,0.8378004208703181
4,2,0.875643303463104,0.9848316152494478,0.9054425296856893
5,2,0.8457341534849296,0.9929186520699599,0.8240838939470357
6,2,0.2528388631304945,0.19624980572825546,0.2629082099362031
7,2,0.851058908822623,0.9917284018978124,0.8335902308512263
8,2,0.6222927083498683,0.8947950459349291,0.7089023920053434
9,2,0.994348698320898,0.9621708957556251,0.819493857462556
10,2,0.6150982731411668,0.8804760910677611,0.8590669990321488
11,2,0.6568748630837569,0.9610508766475865,0.9001958308184064
12,2,0.6596832280559121,0.9662395179627511,0.9320664961529069
13,2,0.5560108330603586,0.7563894870354512,0.760366815771709
14,2,0.1839057808893419,0.09998687625953627,0.23453333904132637
15,2,0.9911000188303074,0.96321830145416,0.793197697669359
16,2,0.0927632357885099,0.001845929966060089,0.13195834750152877
17,2,0.7548901860208261,1.0,0.92702344754734
18,2,0.5278856280023138,0.6940171363426251,0.6350199820766755
19,2,0.29051339437487644,0.251744865229128,0.25090619977806716
20,2,0.22700437091852899,0.15628483154220418,0.31247797088705215
21,2,0.5066926839060125,0.6454678042642298,0.6502480974366127
22,2,0.9413443336456341,0.9743693829004987,0.7582351650454723
23,2,0.5781408660564817,0.8041502165098207,0.7065781554937315
24,2,1.0,0.9602550015374651,0.7481721637611423
25,2,0.43161526325009336,0.477708744150532,0.503223157096728
26,2,0.4179964020945279,0.45592962070620385,0.4234974728551728
27,2,0.6326959071488352,0.915179033959088,0.7536945463678346
28,2,0.9163860720089199,0.9765339344451831,0.8785888298962433
29,2,0.0658509889163698,0.000610526046669861,0.07632162039488885
30,2,0.5540577567438494,0.7521369487627517,0.590441640534145
31,2,0.15231389626600048,0.059651352701180424,0.1225720731758832
32,2,0.7247418545714062,0.9981146013001261,0.7869517719093623
33,2,0.13282651378454433,0.03460530557543578,0.05633039034223133
34,2,0.0,0.0004627387351864201,0.12828950245899984
35,2,0.5409771729345467,0.7233498911565449,0.8096012175094764
36,2,0.012227322483341714,0.0001289440591678974,0.14423945346543948
37,2,0.5389454592561483,0.7188314558508206,0.6714293648060928
38,2,0.04176378315149607,3.185381085115861e-05,0.17101297884385952
39,2,0.15167801471519485,0.05883579758935417,0.17793736232937452
40,2,0.8510612624577594,0.9917278521472195,0.8874416443251877
41,2,0.8053029211511457,0.9985389941768024,0.862611482814307
42,2,0.30354081324216053,0.2701427188719405,0.19409851833832262
43,2,0.3998656727840342,0.4262082826731558,0.44977685071220197
44,2,0.4514296318479418,0.5131333904974408,0.4296606190187634
45,2,0.016228928707710276,5.869477758228367e-05,0.07759818692399548
46,2,0.6222176209091855,0.8946465330959887,0.7967777751676757
47,2,0.8120279209397495,0.9980154909928451,0.8831451518482465
48,2,0.2330754936741768,0.1658132560860324,0.059828005735987816
49,2,0.40152524008936874,0.4289626741183631,0.611157333678755
50,2,0.4961110563218616,0.6207526002191632,0.5034153717341092
51,2,0.5048067262366266,0.6410855182365507,0.49857040179168477
52,2,0.33388384151091294,0.31144683044682603,0.35541026968085204
53,2,0.10238936480602547,0.0024174666503900067,0.20896302236585412
54,2,0.6458207129234764,0.9403437663461816,0.8441729826969457
55,2,0.14913005833799697,0.05556664307337879,0.15601834299480197
56,2,0.19349426570932754,0.11214620242935441,0.15484625652511855
57,2,0.053638943971006214,0.00024926860848251115,0.05987390542020017
58,2,0.9238731126301094,0.9761233922501961,0.854925834408846
59,2,0.8385355020129494,0.9943587477304215,0.811138614786831
60,2,0.1567784221660635,0.0653737257529448,0.18509744819517254
61,2,0.8761285327121443,0.9846719986977881,0.8898515393531652
62,2,0.5103051990441093,0.6538341651236226,0.5560205567499644
63,2,0.12561422733130645,0.025311969397189438,0.0
64,2,0.11020248470970832,0.005420900989250275,0.0857298889858098
65,2,0.2215303735926629,0.14762249582535877,0.3124535997516815
66,2,0.898591323116157,0.9766922764084391,0.7971267516039493
67,2,0.4530820732429639,0.5172026796927895,0.47941338176278064
68,2,0.7030699409180163,0.9951626213530025,0.8392088144919508
69,2,0.39153919187157593,0.41228733725377187,0.39611950091276554
70,2,0.6273634337789251,0.9047784123106216,0.7886895320079349
71,2,0.722597423871586,0.9978805447860678,0.767427636229315
72,2,0.5037694935891855,0.638671140181436,0.5040879857346803
73,2,0.7668860911733308,0.9999957636087065,0.621884784346529
74,2,0.8404982157605642,0.993985282965742,1.0
75,2,0.5637415684707134,0.7732023319420003,0.6112248691294797
76,2,0.5474087573346713,0.737570282788981,0.6238340867743074
77,2,0.5921910528774263,0.8337034228256329,0.7503842005192074
78,2,0.020917406281373556,0.0,0.028813918161917973
79,2,0.9993475854070097,0.9604822734399024,0.9091747356536527
80,2,0.06722277930924726,0.000659355057878942,0.10041249628429372
81,2,0.8252844400536155,0.9965073856341556,0.8932571389148569
82,2,0.13447984496844095,0.03673407236957371,0.2536026086453254
83,2,0.15070387484432482,0.05758616261478721,0.07282359109048521
84,2,0.36002425635912155,0.3581052937344506,0.5389777341700657
85,2,0.2526557520647406,0.19597192959369605,0.20969824017306443
86,2,0.21743638391106748,0.1423009396547107,0.2275698711882653
87,2,0.5672331027948156,0.780766951543539,0.6949939040720768
88,2,0.4826601940352154,0.5888971409881429,0.5385988774080249
89,2,0.08983005334932549,0.0016844755859069351,0.06816205229802502
90,2,0.5170128392182473,0.6692706657886655,0.6389587435856668
91,2,0.1957690685107094,0.11502439742372168,0.252148512312481
92,2,0.48287126244119866,0.5894007230375065,0.6556416716019732
93,2,0.2765674988015295,0.23159503423403707,0.3752147982275874
94,2,0.006026480739703471,0.00027540492758278053,0.07628041213778086
95,2,0.8965046633271475,0.977132217840137,0.828169635181114
96,2,0.37490123313840495,0.38397211091935174,0.33912171728427026
97,2,0.417855565444279,0.4557019230486822,0.44774990112029645
98,2,0.8861527340563654,0.981167991417597,0.899442060118458
99,2,0.7675861543440822,0.9999818322461004,0.7032995143312104
0,3,0.15481694866247186,0.46877778520027025,0.4507139924694742
1,3,0.7260676668919565,0.28084171808712144,0.8248815642800106
2,3,0.8360730407499808,0.3810099474365323,0.4589811588593595
3,3,0.31443012476968535,0.01083958979461126,0.0
4,3,0.9803144078379815,0.8887527487525698,0.6383265429559674
5,3,0.46982546289649735,0.24978383352654124,0.4657657218289996
6,3,0.5642080225738546,0.09273436105513319,0.6325397642745949
7,3,0.14048601695100527,0.5122009078385956,0.14349638781515517
8,3,0.09306908143310164,0.67119312075112,0.34385854209459854
9,3,0.07970739078836171,0.7102827525146517,0.5721937097038821
10,3,0.7529761829713871,0.27845741422757386,0.23871146210893832
11,3,0.7421426868650065,0.2773710989881458,0.5133026293209669
12,3,0.31102332026166557,0.019151605720859683,0.06836353030578361
13,3,0.8462146242233616,0.4067766343156806,0.1884182675070236
14,3,0.532289227943225,0.10942902288000055,0.4226216684853697
15,3,0.8333410624527827,0.3745927443001762,0.5215065328746176
16,3,0.18023541286590603,0.4022580225615953,0.47230775983458717
17,3,0.27106809672040755,0.13124123675510294,0.3299918546721064
18,3,0.581293071540858,0.11306453502492915,0.3612398462668922
19,3,0.931711633069822,0.6727370875191955,0.36397601342104546
20,3,0.050188747798903956,0.8048417586544206,0.523966116879722
21,3,0.818923031540299,0.3443768559813817,0.788299230410039
22,3,0.1586068510470451,0.45800312892519,0.4530274335427773
23,3,0.43648502704426895,0.3273324684999358,1.0
24,3,0.36255606565923637,0.056642900890040794,0.3287530960257106
25,3,0.05875833544935031,0.7762126076389161,0.7875425419645332
26,3,0.7881247782651195,0.30007200674830603,0.4144934864113329
27,3,0.50990548260719,0.1479015206833173,0.25795686112607646
28,3,0.1709464994251043,0.42499545451912324,0.3839602391658852
29,3,0.5184344290625316,0.13171929163938847,0.6576763604273239
30,3,0.5893253337746964,0.12580050865789508,0.4416541289338865
31,3,0.44136663766956247,0.34889251380910746,0.2797621942073555
32,3,0.13677225790060227,0.5241406946071645,0.4459421638945321
33,3,0.9633424400841084,0.803816626793039,0.734971803877169
34,3,0.4143258086445165,0.23268756841292243,0.46149113239007195
35,3,0.12365747461404304,0.5685453588968331,0.8350499430282197
36,3,0.6499188266101921,0.28744903892136786,0.5500866325022045
37,3,0.5861901352747698,0.12058741269142081,0.6434431221499899
38,3,0.24963701133868554,0.20314772020804708,0.41663194442184304
39,3,0.28266454438151795,0.09585140752872646,0.4101965416518722
40,3,0.8057722662439543,0.3221168027503663,0.12031289774099221
41,3,0.04908992482298152,0.8085831349616115,0.6080539667385039
42,3,0.2733295055136366,0.124150015361809,0.2158912927972922
43,3,0.938540249231296,0.6980304072003329,0.5594957729519218
44,3,0.8392365781436771,0.38871805624773575,0.3609187321307983
45,3,0.9097127488779851,0.6025347956581967,0.8299149117418069
46,3,0.5929700171171778,0.1322501707490431,0.30031212937762647
47,3,0.7736718430751082,0.28813909647119224,0.6449250958967184
48,3,0.33990748803811244,0.0,0.229111464129793
49,3,0.3800788301505705,0.10905336086940133,0.45874459436080406
50,3,0.3740925783811235,0.09031369418873605,0.13132957049950233
51,3,0.42260344617334866,0.2667115716486256,0.3485529201897417
52,3,0.7063916310461515,0.2934191653850044,0.38894723779006224
53,3,0.23896276792366158,0.24223299822162836,0.7016965392604988
54,3,0.17189893802686543,0.42258035423331175,0.556096215271126
55,3,0.21097609795828068,0.34013994166575245,0.5803399484691005
56,3,0.7240619192172818,0.2817029274511384,0.6077201786827516
57,3,0.6302145742705841,0.2221705879710506,0.3387646031220242
58,3,0.7949191438734424,0.30750601846426584,0.3069545671926345
59,3,0.7860131730123384,0.29802844536480716,0.38517760001639695
60,3,0.1387615863065943,0.5177099856431503,0.4496227976594706
61,3,0.08068828504762422,0.7073353112260159,0.5039461475742252
62,3,0.25167694896296433,0.1959298117647779,0.300089039754013
63,3,0.6389326584162055,0.24954072115248582,0.145630177053336
64,3,0.5678077241839101,0.09625330471718213,0.4092497388928746
65,3,0.8906907567195862,0.5557476664545173,0.6008342660614671
66,3,0.9197820425752449,0.6325286462217243,0.2736252141005244
67,3,0.1462444684472072,0.4942450778897521,0.9191069168359738
68,3,0.11250516676195534,0.6090283868827776,0.06812476688917302
69,3,0.0024669844816162315,0.9823732767128792,0.4640456934872613
70,3,0.2749940486579552,0.11898960941757512,0.5710500781016536
71,3,0.11648227653919681,0.5943061616192534,0.7601393405185987
72,3,0.4545971775734099,0.2999852134155309,0.23768589128076498
73,3,0.18262696894057587,0.39669946398190614,0.3255724497069179
74,3,0.0,0.9924020933266773,0.6359348777134101
75,3,0.8977566102994597,0.5716179079169353,0.6327553183791139
76,3,1.0,1.0,0.6463012053954871
77,3,0.8065048287231601,0.3232249883055167,0.1592113929583534
78,3,0.022785648875449923,0.9029862498449835,0.4042682630112794
79,3,0.5330739479475475,0.10831299138223768,0.5708833300197036
80,3,0.6085097373316509,0.16444872909721203,0.38022939614619555
81,3,0.85238591118784,0.4239649421335837,0.36930175577924584
82,3,0.4064346628590648,0.20174233546151518,0.3006499668772148
83,3,0.2563641967112347,0.1796463698495986,0.3537353522082674
84,3,0.7547713949434834,0.27890254359975936,0.4345616967383198
85,3,0.7914250775308677,0.30351908609249034,0.47756859855045625
86,3,0.7876003265549119,0.2995526734945881,0.4695525711007526
87,3,0.9497232093563164,0.7430283240297462,0.25320274437759893
88,3,0.39658583017651305,0.16517526549549097,0.3642432116160716
89,3,0.6572155270695169,0.3147334900170713,0.35758679519746056
90,3,0.5232882414579237,0.12335067689049589,0.10883815191091038
91,3,0.4147027291477115,0.2342021438680735,0.5204284501525914
92,3,0.40398735842490635,0.19244222026392618,0.30004199742368576
93,3,0.36735245598572275,0.07024965494804802,0.3850748912613717
94,3,0.844780142540826,0.40294529793349865,0.49241097682994955
95,3,0.4679212006439631,0.25570885062515186,0.41983756498491126
96,3,0.5831537857451294,0.11583395170363077,0.38373439858396197
97,3,0.159713024701875,0.45491452355537537,0.39273282749800564
98,3,0.5450289568177412,0.09322807502998612,0.27297941082418725
99,3,0.5366044971205091,0.10348441590331611,0.3004792274731228
0,4,0.2693778652541337,0.8269824421508617,0.6436739689089632
1,4,0.08112951586152264,0.70613471887365,0.5217495931077234
2,4,0.1945350196134845,0.7646913785358783,0.6967672808212751
3,4,0.9568440036728949,0.03781332098541251,0.16429703368759707
4,4,0.9793731350091684,0.017000470790084665,0.4531851729399325
5,4,0.0,0.6920463239137189,0.3923043230837701
6,4,0.18292389554415556,0.7592956308209864,0.5597625072252207
7,4,0.9370169461458298,0.05813770535040678,0.23429748902011643
8,4,0.6921678624559298,0.5454473369809332,0.5536661419044555
9,4,0.8222593907747773,0.2495685953799361,0.5129688820063963
10,4,1.0,0.0,0.10214821431690821
11,4,0.07786938892091713,0.7056262031754502,0.5516941269841337
12,4,0.5775961991722985,0.8429221828424402,0.9495208115454711
13,4,0.8747083160931576,0.14511237094773943,0.3855548200045915
14,4,0.24590638581203866,0.8026674557873245,0.7231994394534558
15,4,0.5976973785874575,0.7890448223915925,0.6934556151569025
16,4,0.9855839532663888,0.01167823106293509,0.325089527308243
17,4,0.19257547742508563,0.7638261277231584,0.8436513244211251
18,4,0.29308971531017874,0.8490426348267557,0.6072062019190403
19,4,0.4994240363218981,0.952969382341084,0.7154036417942015
20,4,0.6589607602576378,0.6292140987550253,0.5407552644631184
21,4,0.611160847005419,0.7533401319366803,0.696026062943063
22,4,0.7138413394187173,0.4927796325510835,0.6067067170361146
23,4,0.3146520276235207,0.8669002861255226,0.5949734190381487
24,4,0.4481492935951969,1.0,0.9600981177194299
25,4,0.30135725382446377,0.8561386685760524,0.5996891938071595
26,4,0.4394595531196591,0.9944705599333522,0.7928999384287804
27,4,0.04753480983790583,0.7006557949329599,0.4679152641108572
28,4,0.9629201629202575,0.03196441915070076,0.32829153182387694
29,4,0.1774487185931659,0.7565287607664303,0.45964277829779154
30,4,0.07387688642775121,0.7049965472467787,0.5673499785320503
31,4,0.9459613800877205,0.04873195712704068,0.32147288721554407
32,4,0.8435846837015071,0.20523334434057422,0.4668305034978501
33,4,0.982295102597194,0.01447450078792725,0.3369874105741373
34,4,0.8307574162689665,0.23159075314228908,0.29100877868947206
35,4,0.029616202572473577,0.697524082300857,0.4862432909395704
36,4,0.5735252695769574,0.8539140474310468,0.3897437563252179
37,4,0.14563071498803065,0.7377022770865149,0.7352080284070831
38,4,0.5842301523442051,0.8250673762313543,0.7636884112049072
39,4,0.0807091800708928,0.7060694406294924,0.6616168814101787
40,4,0.4577152387149391,0.9916861605869106,0.7613779825961122
41,4,0.8672438491955702,0.1590424270121558,0.43693074417359873
42,4,0.326186966035565,0.8755861228091367,0.5995419078369429
43,4,0.3383739275326524,0.8864340017977187,0.6898116277719953
44,4,0.9270496435701087,0.06908528279114948,0.3125188714075038
45,4,0.6421800174382208,0.672305122852164,0.776085687461254
46,4,0.16432461163414563,0.7493254421119541,0.5546520290097922
47,4,0.8824196012439501,0.1310416202374875,0.4578597635556039
48,4,0.09295464749844382,0.7079361456308472,0.7886199651707327
49,4,0.5944398663413024,0.7977302681952503,0.5229241092240873
50,4,0.6376641542680767,0.6839927064781305,0.5612372644070714
51,4,0.3333645638829657,0.8806843090488118,0.8235156229507224
52,4,0.15948724118455831,0.7464697617779328,0.7460033689892305
53,4,0.6458014609177659,0.6629601289311777,0.812608906241323
54,4,0.3892214871917066,0.9442574312955889,0.7653370440085079
55,4,0.8240173018153311,0.2458157256680696,0.5169898659229302
56,4,0.22858155608931485,0.7831505210525262,0.6468181067500457
57,4,0.6704843802823766,0.5999400503216837,0.7031007291685706
